zip,cbsa
12549,35620
12533,35620
12542,28740
12546,26460
12522,35620
12451,99999
12444,99999
12469,10580
12446,28740
12480,28740
12409,28740
12421,99999
12776,99999
10302,35620
12789,99999
11224,35620
11215,35620
11211,35620
11208,35620
11357,35620
11354,35620
11231,35620
11229,35620
11228,35620
11516,35620
11432,35620
11422,35620
11431,35620
11385,35620
11413,35620
11379,35620
11590,35620
11596,35620
11735,35620
11730,35620
11719,35620
11724,35620
11795,35620
11798,35620
11552,35620
11558,35620
11551,35620
11757,35620
11768,35620
11710,35620
12182,10580
12118,10580
12159,10580
12139,99999
12143,10580
12125,26460
12077,10580
12062,10580
12094,10580
12053,10580
11949,35620
11953,35620
11957,35620
12941,99999
12918,38460
12946,99999
12934,38460
12885,24020
12914,31660
12926,31660
12935,38460
12916,31660
12957,31660
12980,31660
12981,38460
12834,24020
12853,24020
12819,24020
12308,10580
12205,10580
12183,10580
13212,45060
13118,12180
13136,99999
13142,45060
13110,45060
13120,45060
13132,45060
13147,12180
13084,45060
13077,18660
13080,12180
13068,27060
12998,99999
13691,48060
13676,36300
13640,48060
13673,48060
13731,99999
13746,99999
13638,48060
13616,48060
13622,48060
13605,48060
13625,36300
13494,46540
13411,36580
13435,46540
13491,36580
13365,46540
13317,11220
13315,36580
13402,45060
14103,40380
14108,15380
14059,15380
14031,15380
14047,15380
13901,13780
13830,99999
13849,36580
13790,13780
13812,13780
13787,13780
14467,40380
14477,40380
14478,40380
14432,40380
14416,12860
14422,12860
14445,40380
14214,15380
14212,15380
14210,15380
14167,99999
14618,40380
14727,99999
14818,99999
14755,36460
14812,99999
14731,36460
14715,99999
14623,40380
14613,40380
14617,40380
14530,99999
14555,40380
14559,40380
14572,18500
14548,40380
15026,38300
15062,38300
15067,38300
15005,38300
14858,18500
14873,18500
14837,99999
14894,21300
15228,38300
15216,38300
15214,38300
15209,38300
15123,38300
15367,38300
15642,38300
15474,38300
15615,38300
15622,38300
15946,27780
16041,38300
15944,26860
16045,38300
15952,27780
15244,38300
15935,43740
15936,43740
15943,27780
15928,43740
15748,26860
15849,20180
15771,26860
15728,26860
15732,26860
15697,38300
15732,38300
15538,43740
15534,99999
15479,38300
16342,36340
16344,36340
16201,38300
16232,99999
16259,38300
16142,35260
16134,32740
16143,49660
16116,35260
16117,38300
16120,35260
16691,99999
16657,26500
16731,14620
16669,26500
16511,21500
16645,20180
16508,21500
16501,21500
16426,21500
16403,32740
16417,21500
16405,47620
16421,21500
17017,44980
17026,30140
16915,99999
16927,99999
16917,99999
16923,99999
26040,48540
26035,48260
16863,20180
17236,16540
17240,25420
17214,16540
17260,26500
17103,25420
17060,26500
17067,30140
17063,30380
17087,30140
17044,30380
17053,25420
17550,29540
17572,29540
17316,23900
17349,49620
17339,49620
17331,23900
17876,42780
17967,39060
17846,14100
17847,44980
17856,30260
17777,44980
17760,30820
17810,30260
17815,42540
17721,30820
18109,10900
18202,42540
18106,10900
18232,10900
18211,39060
18080,10900
18091,10900
18076,37980
18020,10900
18634,42540
18622,42540
18505,42540
18444,42540
18458,35620
18471,42540
18424,42540
18330,20700
18353,20700
18322,20700
18344,20700
19604,39740
18901,37980
19512,37980
18846,42380
18821,99999
18812,99999
18822,99999
19506,39740
19501,29540
19503,39740
18707,42540
18709,42540
19022,37980
19010,37980
18938,37980
18964,37980
18917,37980
19128,37980
19087,37980
19095,37980
19090,37980
19102,37980
19074,37980
19425,37980
19330,37980
19149,37980
19154,37980
20011,47900
19468,37980
20708,47900
20716,47900
20689,47900
20676,47900
20645,47900
20602,47900
20607,47900
20613,47900
20616,47900
20536,47900
20618,15680
20250,47900
20045,47900
20824,47900
20778,12580
20776,12580
20755,12580
20764,12580
20744,47900
20736,47900
21040,12580
20879,47900
20871,47900
20866,47900
21158,12580
21162,12580
21161,12580
21108,12580
21054,12580
21047,12580
21053,12580
21228,12580
21218,12580
21219,12580
21207,12580
21205,12580
21203,12580
21651,12580
21645,99999
21607,12580
21628,12580
21412,12580
21530,19060
21286,12580
20109,47900
20115,47900
21915,37980
21853,41540
21801,41540
21804,41540
21783,25180
21783,47900
21776,12580
21756,25180
22046,47900
22042,47900
20165,47900
20155,47900
20152,47900
20135,47900
20136,47900
20151,47900
20129,47900
22308,47900
22315,47900
22309,47900
22302,47900
22219,47900
22202,47900
22101,47900
22150,47900
22116,47900
22122,47900
22555,47900
22485,99999
22511,99999
22504,99999
22508,47900
22454,99999
22435,99999
22436,99999
22437,99999
22728,47900
22664,99999
22663,49020
22715,99999
22652,99999
22630,47900
22601,49020
22637,49020
22624,49020
23038,99999
22967,16820
22971,16820
22902,16820
22920,16820
22938,16820
22905,16820
22580,40060
22812,25500
22578,99999
23236,40060
23231,40060
23220,40060
23219,40060
23149,47260
23149,99999
23169,99999
23187,47260
23156,99999
23124,40060
23128,47260
23129,40060
23102,99999
23110,99999
23437,47260
23323,47260
23325,47260
23356,99999
23420,99999
23337,99999
23242,40060
23833,40060
23847,99999
23843,99999
23703,47260
23696,47260
23704,47260
23669,47260
23690,47260
23603,47260
24055,99999
24416,99999
24439,99999
24487,99999
24465,99999
24011,40220
24467,44420
23974,99999
23968,99999
23962,99999
23901,99999
23866,47260
23898,99999
23874,99999
23894,40060
24179,40220
24121,31340
24209,28700
24185,99999
24165,99999
24148,32300
24122,31340
24141,13980
24138,13980
24133,99999
24134,99999
24091,40220
24101,40220
24066,40220
24340,28700
24350,99999
24325,99999
24347,13980
24281,99999
24292,99999
24272,13720
24251,28700
24228,13720
24221,99999
24250,28700
24217,13720
24740,14140
24801,99999
24724,14140
24651,14140
24630,14140
24589,99999
24593,31340
24599,16820
24578,99999
24566,19260
24557,19260
24569,19260
24549,19260
25364,16620
25270,99999
25253,38580
25130,16620
25204,16620
24901,99999
25033,26580
24977,99999
24924,99999
24966,99999
26101,37620
25840,13220
25962,99999
25801,13220
25873,13220
25573,26580
25523,26580
25514,26580
25555,26580
25511,26580
25501,26580
25512,26580
25515,38580
25503,38580
25506,26580
25425,47900
25434,49020
25442,47900
26437,99999
26419,99999
26448,17220
26362,99999
26293,21180
26273,21180
26222,99999
26147,99999
27028,49180
27012,49180
27024,34340
27027,24660
26591,21900
27013,16740
26804,99999
26704,49020
26711,49020
26726,19060
26705,34060
26525,34060
26537,34060
26585,99999
26542,34060
26524,34060
26547,34060
27262,24660
27249,15500
27205,24660
27262,49180
27229,99999
27239,24660
27231,20500
27051,49180
27041,49180
27370,24660
27360,24660
27356,38240
27299,49180
27292,49180
27516,20500
27602,39580
27565,37080
27574,20500
27560,39580
27546,20380
27549,39580
27801,40580
27803,40580
27803,48980
27629,39580
27610,39580
27612,39580
27607,39580
27605,39580
27896,48980
27924,99999
27920,28620
27871,24780
27875,99999
27851,48980
27839,40260
27862,40260
27850,40260
27857,99999
27833,24780
27821,47820
27834,40580
27829,40580
28675,99999
28677,16740
28670,35900
28672,99999
28650,16740
28621,34340
28604,99999
28621,35900
27976,21020
27938,47260
27983,99999
27959,28620
27974,21020
28043,22580
28053,16740
28020,43140
28681,25860
28679,14380
28204,16740
28168,25860
28174,16740
28147,16740
28128,10620
28129,10620
28103,16740
28088,16740
28098,16740
28106,16740
28244,16740
28247,16740
28209,16740
28343,29900
28327,38240
28320,99999
28301,22180
28304,22180
28441,99999
28409,48900
28404,48900
28395,22180
28383,31300
28570,33980
28551,24140
28563,35100
28525,28820
28520,33980
28527,35100
28530,35100
28478,48900
28479,34820
28464,99999
28445,48900
28451,34820
28454,27340
28751,11700
28741,99999
28742,11700
28716,11700
28722,99999
28717,19000
28719,19000
28701,11700
28711,11700
28586,24780
28586,47820
28577,33980
28582,27340
28584,33980
28594,33980
29704,16740
28803,11700
28901,99999
28815,11700
28792,11700
29072,17900
29052,17900
29048,36700
29047,17900
29033,17900
29015,17900
29240,17900
29201,17900
29169,17900
29152,44940
29168,44940
29160,17900
29145,35140
29125,44940
29142,36700
29127,17900
29451,16700
29437,16700
29356,43900
29351,24860
29356,24860
29353,43900
29304,43900
29341,23500
29325,24860
29540,22500
29541,22500
29506,22500
29527,34820
29520,99999
29477,16700
29627,24860
29596,13500
29598,34820
29610,24860
29579,34820
29576,34820
29587,34820
29924,99999
29915,25940
29673,24860
29666,24940
29655,24940
29658,42860
29633,24860
30005,12060
30017,12060
30023,12060
29926,25940
29929,99999
30065,12060
30054,12060
30047,12060
30048,12060
30049,12060
30039,12060
30110,12060
30114,12060
30096,12060
30075,12060
30146,12060
30126,12060
30124,40660
30218,12060
30189,12060
30213,12060
30311,12060
30305,12060
30286,45580
30296,12060
30510,18460
30545,99999
30528,99999
30530,99999
30517,27600
30516,99999
30601,12020
31119,12060
30643,99999
30650,12060
30631,99999
30560,99999
30565,27600
30802,12260
30471,99999
30459,44340
30427,25980
30434,99999
30439,99999
30445,47080
30450,44340
30411,99999
29851,12260
31022,20140
31001,99999
31016,31420
31009,20140
30919,12260
30816,99999
31308,42340
31308,44340
31301,25980
31205,31420
31071,47580
31077,99999
31057,99999
31060,99999
31523,15260
31519,20060
31321,42340
31321,44340
31639,99999
31634,99999
31558,41220
31562,99999
31567,20060
31535,20060
31549,99999
31901,17980
31829,17980
31826,99999
31822,29300
31902,17980
31830,17980
31794,45700
31792,99999
31733,99999
31735,11140
32046,27260
32053,99999
32024,29380
32221,27260
32092,27260
32216,27260
32096,99999
32095,27260
32080,27260
32331,99999
32312,45220
32246,27260
32326,45220
32301,45220
32304,45220
32266,27260
32260,27260
32241,27260
32413,37460
32424,99999
32439,18880
32351,45220
32435,18880
32401,37460
32459,18880
32460,99999
32455,18880
32359,99999
32640,23540
32653,23540
32618,23540
32626,99999
32666,99999
34420,36100
34429,26140
32619,23540
32666,27260
32604,23540
39862,99999
39851,99999
39877,10500
33321,33100
33309,33100
33316,33100
33326,33100
33238,33100
33325,33100
33302,33100
33280,33100
32536,18880
32568,37860
32462,18880
32505,37860
32534,37860
32540,18880
32508,37860
32524,37860
33186,33100
33168,33100
33144,33100
33150,33100
33156,33100
33154,33100
33062,33100
33067,33100
33068,33100
33054,33100
33076,33100
33042,28580
33052,28580
33083,33100
33074,33100
34482,36100
34436,26140
34479,36100
34498,99999
39837,12460
39824,99999
39819,12460
33469,33100
33440,17500
32704,36740
32714,36740
32141,19660
32159,45540
32170,19660
32139,37260
33572,45300
33544,45300
33564,45300
33334,33100
33416,33100
33424,33100
32965,42680
32968,42680
32922,37340
32824,36740
32837,36740
32808,36740
32811,36740
32825,36740
32819,36740
32869,36740
32877,36740
32878,36740
32784,36740
32801,36740
32803,36740
32759,19660
32774,19660
32762,36740
34983,38940
34956,38940
34981,38940
33771,45300
33716,45300
33765,45300
33747,45300
33784,45300
33732,45300
33806,29460
33948,39460
33954,39460
33967,15980
33966,15980
33982,39460
34748,36740
34772,36740
34715,36740
34745,36740
34746,36740
34755,36740
35006,13820
34797,36740
33703,45300
33680,45300
33681,45300
33620,45300
34610,45300
34288,35840
34608,45300
34239,35840
34240,35840
34275,35840
34211,35840
34228,35840
34113,34940
34207,35840
34110,34940
33896,36740
33830,29460
33860,29460
33872,42700
33873,48100
33845,29460
35179,18980
35186,13820
35147,13820
35135,13820
35212,13820
35160,99999
35202,13820
35620,26620
35550,13820
35503,13820
35540,99999
35634,22520
35582,99999
35622,19460
35571,99999
35610,22520
35554,99999
36201,11500
36207,11500
36265,11500
36268,45180
36202,11500
36266,99999
36322,37120
35058,18980
35054,13820
35094,13820
35083,18980
35048,13820
36078,10760
36088,99999
36027,21640
35989,22840
36020,33860
36054,33860
36071,99999
36110,33860
36036,99999
35961,22840
35806,26620
35811,26620
35907,23460
35973,99999
35816,26620
35951,22840
35769,10700
35654,99999
35674,22520
35750,26620
35776,10700
35452,46220
35462,99999
35236,13820
35441,46220
35475,46220
35218,13820
35443,99999
35402,46220
35233,13820
36582,33660
36640,33660
36579,19300
36562,12120
36744,46220
36742,46220
30728,16860
37037,34980
37011,34980
37019,30280
37023,99999
30725,16860
30757,16860
37034,30280
37615,27740
37659,27740
37660,28700
37664,28700
37642,28700
37641,24620
37656,28700
37409,16860
37691,99999
36474,99999
36350,37120
36373,20020
36401,99999
36441,12120
36345,20020
36374,37120
36522,99999
37354,99999
37311,17420
37324,46100
37380,16860
37332,19420
37308,99999
37381,99999
37205,34980
37208,34980
37210,34980
37305,99999
37232,34980
37224,34980
37302,16860
37130,34980
37074,34980
37140,34980
37078,99999
37116,34980
36853,10760
36767,42820
36773,42820
36832,12220
36782,99999
36830,99999
36752,33860
36785,42820
30707,16860
36765,99999
37918,28940
37846,28940
37872,28940
37877,34100
37912,28940
37871,28940
37891,34100
38221,99999
38119,32820
38232,46460
38130,32820
38220,99999
38301,27180
38259,20540
39074,99999
38916,99999
39140,27140
39096,99999
38913,99999
39057,99999
39096,46980
37807,28940
37763,28940
37764,42940
37769,28940
37821,35460
37755,99999
37774,28940
37826,11940
37829,28940
37715,99999
37756,99999
38804,46180
38737,26940
38876,46180
38846,18420
38866,46180
38838,99999
38685,32820
38868,46180
38635,32820
38571,18900
38543,18260
38582,18260
38583,18900
38641,32820
38621,99999
38645,99999
38462,99999
38463,99999
38334,99999
38451,34980
38342,99999
38317,99999
38308,27180
38332,27180
38356,99999
38506,99999
38387,99999
38052,99999
38104,32820
38017,32820
38037,99999
38040,20540
37939,28940
38059,20540
38042,99999
38080,20540
39443,29860
39452,25060
39426,38100
39427,99999
39437,29860
39422,29860
39361,99999
39459,29860
39360,99999
40004,12680
40111,99999
39739,99999
40178,99999
40152,99999
42050,46460
42041,46460
41822,99999
42036,34660
41861,99999
41762,99999
41826,99999
42031,99999
42041,32460
42069,32460
42040,34660
41845,99999
42035,99999
39169,99999
39182,46980
39272,27140
39345,99999
39192,99999
39189,99999
39326,32940
39176,24900
39205,27140
39173,27140
39296,27140
41171,99999
41254,99999
40830,99999
41603,99999
41263,99999
41616,99999
41635,99999
41502,99999
40831,99999
41537,99999
41121,26580
41528,99999
41535,99999
41231,99999
41544,99999
40336,99999
40422,19220
40360,34460
40387,34460
40517,30460
40358,34460
40516,30460
40370,30460
40387,99999
40206,31140
40252,31140
39577,99999
39633,99999
39562,25060
39647,99999
39572,25060
39631,32620
39666,15020
47129,31140
42642,99999
42748,21060
47123,99999
47616,21780
42757,99999
42724,21060
47102,42980
42647,99999
47163,31140
42741,99999
47164,31140
42649,99999
42729,14540
47613,99999
43617,45780
43935,48540
43551,45780
43567,45780
43607,45780
43609,45780
44004,11780
43930,48260
44017,17460
43906,48540
43983,99999
43556,19580
44431,41400
44451,49660
44306,10420
44438,49660
44440,49660
44470,49660
44512,49660
44307,10420
42240,17300
42303,36980
42445,99999
42324,16420
42343,36980
42565,99999
42456,99999
42349,99999
42236,17300
44212,17460
44240,10420
44147,17460
44276,49300
44127,17460
44129,17460
44113,17460
44062,17460
44021,17460
44052,17460
44041,11780
44023,17460
43413,45780
43420,23380
47660,99999
43504,45780
47637,21780
43521,45780
43524,99999
45831,99999
45833,46780
44805,11740
44870,41780
44875,31900
44878,31900
44889,35940
45873,99999
44830,22300
45810,99999
44855,35940
45850,30620
44865,31900
44833,18140
43081,18140
43110,18140
43021,18140
43106,47920
43028,34540
43067,18140
43033,18140
45243,17140
45214,17140
45252,17140
45322,19380
45324,19380
45306,43380
45308,19380
44641,15940
44657,15940
44681,35420
44609,49660
44669,15940
44618,15940
44710,15940
44680,35420
44640,15940
44643,15940
45135,99999
45176,17140
45066,17140
45113,17140
45171,17140
45123,99999
45144,99999
45169,48940
45101,17140
45011,17140
43345,99999
43725,15740
43337,32020
43767,49780
45001,17140
43771,49780
43215,18140
43147,18140
43148,18140
43211,18140
43137,18140
41076,17140
41091,17140
41018,17140
41033,17140
41044,32500
41080,17140
45894,16380
41045,99999
41025,17140
43011,34540
43011,18140
45640,27160
45657,39020
45659,26580
45439,19380
45701,11900
45614,38580
45433,19380
45634,99999
45715,31930
45710,99999
45616,99999
45623,38580
45501,44220
46070,26900
46072,99999
46112,26900
46172,26900
46164,26900
46104,99999
46160,26900
46128,26900
46740,19540
46613,43780
46705,11420
46563,38500
46582,47700
46723,23060
46702,26540
46783,26540
46725,28340
46798,23060
45405,19380
45406,19380
45356,19380
45365,43380
45371,19380
45341,44220
45387,19380
45381,99999
45419,19380
45390,24820
46550,21140
46552,33140
46375,16980
46391,33140
46373,16980
46402,16980
46556,43780
46543,99999
46350,33140
46250,26900
46310,16980
46347,16980
46268,26900
46356,16980
46217,26900
46231,26900
45775,99999
46040,26900
45741,99999
47011,99999
45768,31930
47032,99999
47038,99999
45732,18140
45743,99999
46992,47340
47246,18020
47232,18020
47330,39980
47339,39980
47223,35860
47260,42980
47230,31500
47264,13260
47375,39980
47807,45460
47882,45460
47905,29200
48009,19820
48026,19820
47918,99999
47804,45460
47885,45460
47840,45460
47963,16980
47967,18820
47926,99999
47920,29200
48240,19820
48210,19820
48215,19820
48219,19820
48216,19820
48204,19820
48242,19820
46939,99999
46953,31980
46816,23060
46978,30900
48188,19820
48189,11460
48161,33780
48174,19820
48164,19820
48167,11460
48169,11460
48124,19820
48135,19820
48130,11460
48134,19820
48136,19820
48094,19820
48120,19820
48140,33780
48151,19820
48111,11460
48071,19820
48072,19820
48041,19820
48054,19820
47520,99999
47561,47180
47519,47780
47452,99999
47453,99999
47588,99999
48473,22420
48381,19820
48418,37020
48460,37020
48413,99999
48430,22420
48466,99999
48419,99999
48840,29620
48726,99999
48756,99999
48867,37020
48757,99999
48858,34380
48662,10940
48815,26960
48760,19820
48761,99999
48766,99999
49525,24340
49615,99999
49676,45900
49507,24340
49653,45900
49625,99999
49688,99999
49518,24340
49707,99999
48322,19820
48334,19820
48370,19820
48376,19820
49424,24340
49429,24340
49343,99999
49402,99999
49437,99999
49425,34740
49120,35660
49120,43780
49130,43780
49319,24340
49082,17740
49103,35660
49053,28020
49336,13660
49096,29620
49067,43780
49067,44780
49323,26090
49080,28020
49325,24340
49332,13660
49021,12980
48891,24340
48912,29620
49010,26090
49038,35660
48880,33220
48888,24340
49013,28020
49043,28020
48895,29620
49030,44780
48890,29620
48607,40980
49203,27100
49221,10300
48638,40980
48615,10940
48654,99999
49266,25880
49276,10300
48631,13020
48642,33220
48617,34380
49272,27100
49252,25880
49265,10300
49256,10300
50156,14340
50211,19780
50130,99999
50150,99999
50242,99999
50170,37800
50070,19780
50258,99999
50263,19780
50075,99999
50168,35500
50217,99999
50028,35500
50234,32260
50579,99999
51002,44740
50654,99999
50666,99999
50863,99999
51104,43580
50575,99999
50542,99999
50645,99999
50674,47940
50568,44740
51010,99999
50605,99999
50647,47940
50642,47940
53097,33340
53098,13180
53110,33340
53095,33340
53129,33340
53130,33340
53063,31820
53048,13180
53119,33340
53059,13180
49931,26340
49935,99999
49781,99999
49866,32100
49894,21540
49829,21540
49880,21540
49738,45900
49755,99999
49759,99999
50002,99999
50003,19780
49885,99999
49747,10980
49815,27020
61264,19340
61273,19340
52754,99999
52803,19340
52806,19340
61282,19340
52755,26980
53020,11540
61262,19340
52726,34700
61283,36860
61263,19340
53014,11540
53001,43100
53008,33340
52739,34700
52591,99999
52334,99999
52354,16300
52330,99999
52325,99999
52641,99999
52639,22800
52408,16300
52581,99999
52533,36900
52540,21840
52209,16300
51106,43580
51360,44020
51442,99999
51455,16140
52210,99999
52101,99999
52205,16300
51445,99999
52142,99999
51234,99999
52054,99999
52154,99999
52233,16300
51241,99999
52161,99999
52052,99999
52169,99999
51452,16140
51461,99999
52227,16300
51331,44020
52047,99999
50320,19780
50450,99999
50273,19780
50514,99999
50523,22700
50438,99999
50480,99999
50482,32380
53221,33340
53408,39540
53525,27500
53502,31540
53521,27500
53403,16980
53526,31540
53534,27500
54165,43020
54171,24580
53901,31540
53920,99999
53955,31540
53965,99999
54101,24580
53936,99999
53965,12660
54175,24580
53925,13180
54126,24580
53919,22540
54208,31820
60081,16980
60085,16980
60078,16980
60060,16980
60069,16980
60079,16980
53204,33340
53144,16980
53190,48580
53146,33340
53143,16980
53171,16980
53178,48020
60015,16980
60025,16980
60031,16980
60026,16980
54961,99999
54962,99999
54977,99999
54984,99999
60042,16980
54923,99999
54501,99999
54489,49220
54956,36780
54482,44620
54486,99999
54499,43020
54512,99999
54530,99999
54538,99999
54565,99999
54949,99999
54409,99999
54414,43020
54449,49220
54230,31820
54301,24580
54403,48140
54435,99999
54428,99999
54443,44620
54305,24580
54449,48140
54433,99999
54480,99999
53598,31540
53565,31540
53549,48020
53578,31540
53574,31540
54628,99999
54666,99999
54639,99999
55073,33460
55075,33460
55084,33460
55037,99999
55070,33460
55065,33460
55053,39860
55047,33460
55036,99999
55804,20260
55445,33460
55614,99999
55702,20260
55479,33460
55707,20260
55735,99999
55741,20260
55768,20260
55733,20260
55784,24330
55742,24330
55731,99999
61010,40300
61021,19940
61068,40300
61041,99999
61088,40420
61074,99999
61126,40420
61078,23300
55434,33460
55381,26780
55368,33460
55363,33460
55333,99999
55375,33460
55385,26780
55334,33460
55360,33460
55341,33460
55325,99999
55317,33460
54854,20260
55014,33460
54736,99999
54763,32860
54829,99999
54768,20740
54859,99999
54749,32860
54763,99999
54733,99999
55026,39860
54742,20740
54820,99999
54761,33460
56282,48820
56319,10820
56326,10820
56329,99999
56338,14660
56258,32140
56334,99999
56276,99999
56186,99999
56320,41060
56180,99999
56245,99999
56297,99999
56279,48820
56181,21860
56340,99999
56183,99999
56221,99999
56350,99999
56357,33460
56229,99999
56727,99999
56576,22260
57029,43620
57037,46820
57069,46820
57043,43620
56737,99999
57212,99999
56757,99999
57045,99999
56570,99999
57020,43620
56575,99999
59802,33540
59462,99999
59644,99999
59701,15580
59759,25740
59479,99999
59722,99999
59540,99999
59833,99999
59521,99999
59716,14580
59820,33540
56073,31860
55947,29100
55921,29100
55929,40340
55949,40340
55972,49100
55983,39860
56063,33460
56011,33460
56142,99999
55926,12380
55981,40340
55951,40340
56019,35580
56096,33460
56116,99999
59105,13740
59215,99999
58639,99999
58769,99999
59047,99999
58630,19860
59014,13740
58730,99999
58579,13900
58711,99999
58746,33500
58773,99999
59088,13740
58572,13900
58651,99999
59053,99999
59330,99999
58847,99999
59402,24500
58078,22020
58072,99999
58463,99999
58352,99999
58032,99999
58454,99999
58271,99999
58476,27420
58051,22020
58382,99999
58490,99999
58106,22020
58236,99999
58544,99999
58058,47420
58346,99999
58046,99999
57601,99999
57435,99999
57631,99999
57216,99999
57799,43940
57428,10100
57248,99999
57633,99999
57538,99999
57273,99999
57345,99999
57706,39660
57568,99999
57751,39660
57523,99999
57747,39660
57263,99999
56482,22260
56636,24330
56655,14660
56437,99999
56657,24330
56378,41060
56683,13420
56425,14660
56449,14660
56434,99999
56481,99999
56502,99999
56511,99999
56519,22020
56455,14660
56466,14660
60304,16980
60145,16980
60141,16980
60301,16980
60403,16980
60184,16980
60459,16980
60514,16980
60484,16980
60515,16980
60609,16980
60613,16980
61759,37900
60601,16980
60602,16980
60603,16980
60605,16980
60615,16980
61745,14010
61747,37900
61756,19500
60112,16980
60126,16980
60102,16980
60101,16980
59904,28060
61607,37900
61537,37900
61548,37900
61570,37900
61561,37900
61723,30660
61727,14010
61482,31380
61567,99999
61735,14010
61356,36860
61423,99999
60963,19180
61301,36860
61411,31380
61470,31380
61474,23660
60942,99999
60949,16580
61438,31380
61360,36860
61452,99999
60961,38700
60973,99999
60516,16980
60531,36860
60552,16980
60431,16980
60410,16980
60417,16980
60422,16980
60693,16980
60645,16980
60651,16980
60655,16980
60673,16980
60827,16980
62233,99999
62243,41180
62245,41180
62040,41180
62049,99999
62097,41180
62258,41180
62074,41180
62216,41180
62237,99999
62288,99999
62293,41180
62083,45380
62207,41180
62240,41180
62294,41180
62084,41180
62271,99999
62218,41180
62225,41180
62241,99999
62278,99999
62264,41180
63051,41180
63028,41180
63031,41180
63033,41180
63107,41180
63019,41180
63014,41180
63012,41180
63101,41180
60631,16980
60633,16980
60638,16980
60620,16980
60622,16980
60628,16980
62930,99999
62964,99999
62858,99999
62865,99999
62918,16060
62954,99999
62856,99999
62909,99999
62867,99999
62949,16060
62889,34500
62892,16460
62998,99999
62919,99999
62987,99999
62703,44100
62812,99999
62665,27300
62684,44100
62624,99999
62625,44100
62801,41180
62806,99999
62801,99999
62832,99999
62601,27300
62808,34500
62814,34500
62816,34500
62801,34500
62670,44100
62682,30660
62447,16660
62448,99999
62462,16660
62374,31380
62545,44100
62426,99999
62443,20820
62311,22800
62351,22800
62360,39500
62330,15460
62351,39500
62452,99999
62295,41180
61929,16580
61953,99999
61822,16580
61866,16580
61937,99999
61841,19180
61847,16580
61818,16580
61818,19500
61914,99999
62016,99999
61849,19180
62021,41180
62028,41180
63435,39500
63446,99999
63456,25300
63443,99999
63558,99999
63545,99999
63547,99999
63369,41180
63536,28860
63344,41180
63620,99999
63660,99999
65281,99999
63640,22100
63740,16020
65322,99999
65348,99999
65264,27620
63703,16020
65334,42740
65354,99999
63631,99999
63736,43460
65257,33620
65335,99999
65401,40620
64725,28140
64772,99999
65440,99999
65535,99999
64761,47660
64867,22220
64770,99999
64742,28140
64762,99999
65466,99999
65486,99999
65462,99999
64842,27900
65470,99999
64756,99999
63134,41180
63120,41180
63127,41180
63301,41180
63155,41180
64628,99999
64643,99999
64151,28140
64402,99999
64461,32340
64446,99999
64624,99999
64633,99999
64670,41140
64645,99999
64649,99999
64165,28140
64660,99999
64688,99999
64458,99999
64668,99999
64440,41140
64114,28140
64120,28140
64126,28140
64082,28140
64085,28140
64097,28140
64130,28140
64098,28140
64136,28140
64030,28140
64035,99999
63932,38740
63933,28380
63937,38740
64016,28140
64057,28140
64001,28140
64040,47660
63956,99999
63957,99999
63967,38740
65101,27620
65039,17860
65018,27620
65014,27620
65240,17860
65746,44180
65755,99999
65761,99999
65762,99999
65764,44180
65789,48460
65722,44180
65790,48460
66013,28140
65777,48460
51527,99999
66217,28140
51552,99999
51558,99999
66226,28140
51531,99999
66223,28140
51535,99999
66746,38260
51554,36540
66777,99999
51601,99999
66738,99999
51565,99999
51550,36540
51564,36540
66755,99999
51544,99999
51575,36540
51639,99999
66763,38260
66408,99999
68025,23340
68048,36540
67879,99999
67953,99999
68061,99999
68110,36540
68057,23340
68014,99999
67854,99999
67743,99999
67861,99999
67868,23780
68030,43580
67841,99999
65673,14700
65674,99999
65552,99999
65560,99999
65567,99999
65705,44180
65644,44180
65682,99999
65707,99999
65626,48460
67501,26740
67512,99999
67337,17700
67526,24460
67554,99999
67218,48620
67230,48620
67228,48620
67347,17700
67448,32700
67523,99999
67661,99999
67416,41460
67545,99999
67629,99999
67565,24460
67417,99999
67457,99999
67566,26740
67583,26740
67475,99999
67626,99999
67622,99999
67207,48620
67068,48620
67108,26740
67203,48620
67102,11680
67108,48620
67117,48620
66606,45820
66614,45820
66856,45820
66509,45820
66514,27920
66414,45820
66423,45820
66549,31740
66839,99999
66849,99999
66425,99999
66550,99999
66542,45820
66943,99999
66871,99999
66970,99999
66431,45820
66087,41140
66109,28140
66049,29940
66088,45820
66117,28140
66090,41140
66207,28140
66045,29940
66051,28140
68726,99999
68505,30700
68526,30700
68666,99999
68780,99999
68784,99999
68757,99999
68761,99999
68714,99999
68769,99999
68465,99999
70087,35380
70094,35380
70065,35380
70070,35380
70126,35380
70005,35380
70040,35380
71067,43340
71068,99999
70809,12940
70814,12940
70819,12940
71004,43340
71103,43340
71109,43340
70820,12940
71070,35060
68305,99999
68319,99999
68370,99999
68137,36540
68142,36540
68325,99999
68147,36540
68327,99999
68323,99999
68307,99999
68415,13100
68376,99999
68348,99999
68420,99999
70730,12940
70769,12940
70663,29340
70665,29340
70634,22860
70657,19760
70722,12940
70733,12940
70750,36660
70776,12940
70660,19760
70529,29180
70535,36660
70560,29180
70462,12940
70570,36660
70506,29180
70507,29180
70502,29180
70512,29180
70433,35380
70392,34020
70139,35380
70156,35380
